Date;Station;Puits;Numero Serie;Etat test;Defaut;Temps test;Sequence;Isolation Phase/Neutre;Isolation Phase/Neutre_Val;Isolation Phase/Neutre_Min;Isolation Phase/Neutre_Max;Resistance PullUp/Sens1;Resistance PullUp/Sens1_Val;Resistance PullUp/Sens1_Min;Resistance PullUp/Sens1_Max;Resistance PullUp/Sens2;Resistance PullUp/Sens2_Val;Resistance PullUp/Sens2_Min;Resistance PullUp/Sens2_Max;Isolation 5V/Masse;Isolation 5V/Masse_Val;Isolation 5V/Masse_Min;Isolation 5V/Masse_Max;Mesure tension DC 5V;Mesure tension DC 5V_Val;Mesure tension DC 5V_Min;Mesure tension DC 5V_Max;Mesure consommation DC repos;Mesure consommation DC repos_Val;Mesure consommation DC repos_Min;Mesure consommation DC repos_Max;Mesure tension DC 8.8V;Mesure tension DC 8.8V_Val;Mesure tension DC 8.8V_Min;Mesure tension DC 8.8V_Max;Mesure tension DC 5V;Mesure tension DC 5V_Val;Mesure tension DC 5V_Min;Mesure tension DC 5V_Max;Mesure consommation repos;Mesure consommation repos_Val;Mesure consommation repos_Min;Mesure consommation repos_Max;Frequence optique;Frequence optique_Val;Frequence optique_Min;Frequence optique_Max;Etat bas optique;Etat bas optique_Val;Etat bas optique_Min;Etat bas optique_Max;Etat haut optique;Etat haut optique_Val;Etat haut optique_Min;Etat haut optique_Max;Etat indéterminé optique;Etat indéterminé optique_Val;Etat indéterminé optique_Min;Etat indéterminé optique_Max;Mesure consommation moteur allumé en Sens1;Mesure consommation moteur allumé en Sens1_Val;Mesure consommation moteur allumé en Sens1_Min;Mesure consommation moteur allumé en Sens1_Max;Step Description;Step Description_Val;Step Description_Min;Step Description_Max;SensMoteurAttendu [In];Mesure consommation moteur éteint en sens 1;Mesure consommation moteur éteint en sens 1_Val;Mesure consommation moteur éteint en sens 1_Min;Mesure consommation moteur éteint en sens 1_Max;Step Description;Step Description_Val;Step Description_Min;Step Description_Max;Final Loop Index;Final Loop Index_Val;Final Loop Index_Min;Final Loop Index_Max;Mesure consommation moteur allumé en Sens2;Mesure consommation moteur allumé en Sens2_Val;Mesure consommation moteur allumé en Sens2_Min;Mesure consommation moteur allumé en Sens2_Max;Mesure consommation moteur éteint en sens 1;Mesure consommation moteur éteint en sens 1_Val;Mesure consommation moteur éteint en sens 1_Min;Mesure consommation moteur éteint en sens 1_Max;Mesure consommation repos multimètre 2;Mesure consommation repos multimètre 2_Val;Mesure consommation repos multimètre 2_Min;Mesure consommation repos multimètre 2_Max
2016/04/07 18:57:13;FRALS0SNRWS177;2;041556-01_B-16096KIT2R6GZ/;Passed;;39.663;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1137896.4;800000.0;2500000.0;Passed;120233.0;110000.0;130000.0;Passed;120132.5;110000.0;130000.0;Passed;5029.1;4000.0;8000.0;Passed;5.001;4.750;5.250;Passed;0.010642;0.007000;0.013000;Passed;8.856;8.000;9.600;Passed;4.998;4.750;5.250;Passed;0.007975;0.006500;0.009500;Passed;52.66951014378;45;55;Passed;57.41548815292;38;61;Passed;42.49891500363;39;62;Passed;0.08559684344475;0;1;Passed;0.526650;0.450000;0.750000;{0.526650}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008578;0.006000;0.010000;{0.008578}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507735;0.450000;0.750000;Passed;0.008189;0.006000;0.010000;Passed;0.008202;0.006000;0.010000
2016/04/07 18:57:41;FRALS0SNRWS177;1;041556-01_B-16096KIT2R6GY/;Passed;;39.256;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1138774.7;800000.0;2500000.0;Passed;120670.3;110000.0;130000.0;Passed;120772.6;110000.0;130000.0;Passed;5041.4;4000.0;8000.0;Passed;5.018;4.750;5.250;Passed;0.010547;0.007000;0.013000;Passed;8.761;8.000;9.600;Passed;5.015;4.750;5.250;Passed;0.008206;0.006500;0.009500;Passed;51.99209195412;45;55;Passed;53.72138710133;38;61;Passed;46.19664568556;39;62;Passed;0.08196721311475;0;1;Passed;0.526908;0.450000;0.750000;{0.526908}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008771;0.006000;0.010000;{0.008771}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507872;0.450000;0.750000;Passed;0.008238;0.006000;0.010000;Passed;0.008229;0.006000;0.010000
2016/04/07 18:58:07;FRALS0SNRWS177;2;041556-01_B-16096KIT2R6H3/;Passed;;40.000;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1133655.0;800000.0;2500000.0;Passed;120227.5;110000.0;130000.0;Passed;120258.0;110000.0;130000.0;Passed;5052.2;4000.0;8000.0;Passed;5.011;4.750;5.250;Passed;0.010704;0.007000;0.013000;Passed;8.699;8.000;9.600;Passed;5.009;4.750;5.250;Passed;0.007892;0.006500;0.009500;Passed;52.98159135343;45;55;Passed;57.44206097409;38;61;Passed;42.51574493308;39;62;Passed;0.042194092827;0;1;Passed;0.526598;0.450000;0.750000;{0.526598}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008533;0.006000;0.010000;{0.008533}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507793;0.450000;0.750000;Passed;0.008120;0.006000;0.010000;Passed;0.008133;0.006000;0.010000
2016/04/07 18:58:36;FRALS0SNRWS177;1;041556-01_B-16096KIT2R6H2/;Passed;;39.217;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1132974.7;800000.0;2500000.0;Passed;120887.0;110000.0;130000.0;Passed;120319.4;110000.0;130000.0;Passed;5112.0;4000.0;8000.0;Passed;5.002;4.750;5.250;Passed;0.010581;0.007000;0.013000;Passed;8.726;8.000;9.600;Passed;4.998;4.750;5.250;Passed;0.008023;0.006500;0.009500;Passed;52.03327701768;45;55;Passed;53.00364523383;38;61;Passed;46.95416067334;39;62;Passed;0.042194092827;0;1;Passed;0.526829;0.450000;0.750000;{0.526829}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008557;0.006000;0.010000;{0.008557}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507531;0.450000;0.750000;Passed;0.007963;0.006000;0.010000;Passed;0.007950;0.006000;0.010000
2016/04/07 18:59:02;FRALS0SNRWS177;2;041556-01_B-16096KIT2R6H5/;Passed;;39.751;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1128944.0;800000.0;2500000.0;Passed;120177.9;110000.0;130000.0;Passed;120116.5;110000.0;130000.0;Passed;5043.2;4000.0;8000.0;Passed;5.003;4.750;5.250;Passed;0.010940;0.007000;0.013000;Passed;8.747;8.000;9.600;Passed;5.000;4.750;5.250;Passed;0.007962;0.006500;0.009500;Passed;53.72175321038;45;55;Passed;54.263589369;38;61;Passed;45.69136558595;39;62;Passed;0.04504504504505;0;1;Passed;0.526867;0.450000;0.750000;{0.526867}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008517;0.006000;0.010000;{0.008517}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507686;0.450000;0.750000;Passed;0.007906;0.006000;0.010000;Passed;0.007889;0.006000;0.010000
2016/04/07 18:59:30;FRALS0SNRWS177;1;041556-01_B-16096KIT2R6H4/;Passed;;39.618;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1133584.1;800000.0;2500000.0;Passed;120445.1;110000.0;130000.0;Passed;120585.5;110000.0;130000.0;Passed;5114.7;4000.0;8000.0;Passed;5.026;4.750;5.250;Passed;0.009925;0.007000;0.013000;Passed;8.691;8.000;9.600;Passed;5.023;4.750;5.250;Passed;0.007999;0.006500;0.009500;Passed;52.53596680409;45;55;Passed;48.94641060247;38;61;Passed;50.88639285624;39;62;Passed;0.1671965412825;0;1;Passed;0.526521;0.450000;0.750000;{0.526521}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008425;0.006000;0.010000;{0.008425}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507513;0.450000;0.750000;Passed;0.007978;0.006000;0.010000;Passed;0.008006;0.006000;0.010000
2016/04/07 18:59:56;FRALS0SNRWS177;2;041556-01_B-16096KIT2R6GT/;Passed;;39.410;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1135257.6;800000.0;2500000.0;Passed;121055.6;110000.0;130000.0;Passed;120201.9;110000.0;130000.0;Passed;5027.1;4000.0;8000.0;Passed;5.038;4.750;5.250;Passed;0.010843;0.007000;0.013000;Passed;8.698;8.000;9.600;Passed;5.035;4.750;5.250;Passed;0.008078;0.006500;0.009500;Passed;52.71988218934;45;55;Passed;58.08495489714;38;61;Passed;41.83051794616;39;62;Passed;0.08452715669211;0;1;Passed;0.526887;0.450000;0.750000;{0.526887}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008491;0.006000;0.010000;{0.008491}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507726;0.450000;0.750000;Passed;0.008109;0.006000;0.010000;Passed;0.008105;0.006000;0.010000
2016/04/07 19:00:26;FRALS0SNRWS177;1;041556-01_B-16096KIT2R6GS/;Passed;;39.235;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1135982.5;800000.0;2500000.0;Passed;120176.3;110000.0;130000.0;Passed;120222.5;110000.0;130000.0;Passed;5312.2;4000.0;8000.0;Passed;5.017;4.750;5.250;Passed;0.010550;0.007000;0.013000;Passed;8.744;8.000;9.600;Passed;5.013;4.750;5.250;Passed;0.007859;0.006500;0.009500;Passed;52.33065039017;45;55;Passed;51.47859950582;38;61;Passed;48.52140049418;39;62;Passed;0;0;1;Passed;0.526602;0.450000;0.750000;{0.526602}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008448;0.006000;0.010000;{0.008448}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507834;0.450000;0.750000;Passed;0.008026;0.006000;0.010000;Passed;0.008026;0.006000;0.010000
2016/04/07 19:00:52;FRALS0SNRWS177;2;041556-01_B-16096KIT2R6GR/;Passed;;39.537;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1128585.0;800000.0;2500000.0;Passed;120194.4;110000.0;130000.0;Passed;120151.4;110000.0;130000.0;Passed;5056.2;4000.0;8000.0;Passed;5.023;4.750;5.250;Passed;0.010689;0.007000;0.013000;Passed;8.750;8.000;9.600;Passed;5.020;4.750;5.250;Passed;0.008130;0.006500;0.009500;Passed;52.62672139736;45;55;Passed;57.83419351628;38;61;Passed;42.12490668822;39;62;Passed;0.04089979550102;0;1;Passed;0.526725;0.450000;0.750000;{0.526725}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x5;0x3;0x5;1;Passed;0.008631;0.006000;0.010000;{0.008631}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507875;0.450000;0.750000;Passed;0.008058;0.006000;0.010000;Passed;0.008070;0.006000;0.010000
2016/04/07 19:01:20;FRALS0SNRWS177;1;041556-01_B-16096KIT2R6GQ/;Passed;;39.313;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1130753.4;800000.0;2500000.0;Passed;120197.3;110000.0;130000.0;Passed;120130.1;110000.0;130000.0;Passed;5163.0;4000.0;8000.0;Passed;5.039;4.750;5.250;Passed;0.010448;0.007000;0.013000;Passed;8.670;8.000;9.600;Passed;5.035;4.750;5.250;Passed;0.007876;0.006500;0.009500;Passed;51.75911032668;45;55;Passed;51.52834030032;38;61;Passed;48.39173954;39;62;Passed;0.07992015968064;0;1;Passed;0.526499;0.450000;0.750000;{0.526499}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008421;0.006000;0.010000;{0.008421}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507602;0.450000;0.750000;Passed;0.007806;0.006000;0.010000;Passed;0.007781;0.006000;0.010000
2016/04/07 19:01:46;FRALS0SNRWS177;2;041556-01_B-16096KIT2R6H7/;Passed;;39.821;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1130663.4;800000.0;2500000.0;Passed;120339.6;110000.0;130000.0;Passed;120268.3;110000.0;130000.0;Passed;5043.2;4000.0;8000.0;Passed;5.042;4.750;5.250;Passed;0.010841;0.007000;0.013000;Passed;8.747;8.000;9.600;Passed;5.039;4.750;5.250;Passed;0.008002;0.006500;0.009500;Passed;53.62774235744;45;55;Passed;54.03792454361;38;61;Passed;45.96207545639;39;62;Passed;0;0;1;Passed;0.526614;0.450000;0.750000;{0.526614}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x5;0x3;0x5;1;Passed;0.008640;0.006000;0.010000;{0.008640}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507571;0.450000;0.750000;Passed;0.007995;0.006000;0.010000;Passed;0.008042;0.006000;0.010000
2016/04/07 19:02:15;FRALS0SNRWS177;1;041556-01_B-16096KIT2R6H6/;Passed;;39.465;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1136585.5;800000.0;2500000.0;Passed;120186.5;110000.0;130000.0;Passed;120156.4;110000.0;130000.0;Passed;5280.6;4000.0;8000.0;Passed;5.029;4.750;5.250;Passed;0.010538;0.007000;0.013000;Passed;8.782;8.000;9.600;Passed;5.026;4.750;5.250;Passed;0.007850;0.006500;0.009500;Passed;52.45491855069;45;55;Passed;47.87245093429;38;61;Passed;52.08472251325;39;62;Passed;0.04282655246253;0;1;Passed;0.526536;0.450000;0.750000;{0.526536}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008485;0.006000;0.010000;{0.008485}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507655;0.450000;0.750000;Passed;0.008057;0.006000;0.010000;Passed;0.008068;0.006000;0.010000
2016/04/07 19:27:58;FRALS0SNRWS177;2;041556-01_B-16096KIT2R6H9/;Passed;;39.092;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1126805.4;800000.0;2500000.0;Passed;120028.1;110000.0;130000.0;Passed;120117.9;110000.0;130000.0;Passed;5032.9;4000.0;8000.0;Passed;5.007;4.750;5.250;Passed;0.010604;0.007000;0.013000;Passed;8.727;8.000;9.600;Passed;5.004;4.750;5.250;Passed;0.007850;0.006500;0.009500;Passed;52.93588172128;45;55;Passed;56.64749401698;38;61;Passed;43.31126886961;39;62;Passed;0.04123711340206;0;1;Passed;0.526853;0.450000;0.750000;{0.526853}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008466;0.006000;0.010000;{0.008466}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507977;0.450000;0.750000;Passed;0.008063;0.006000;0.010000;Passed;0.008074;0.006000;0.010000
2016/04/07 19:28:24;FRALS0SNRWS177;1;041556-01_B-16096KIT2R6H8/;Passed;;39.940;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1136880.8;800000.0;2500000.0;Passed;120126.1;110000.0;130000.0;Passed;120184.8;110000.0;130000.0;Passed;5199.2;4000.0;8000.0;Passed;5.003;4.750;5.250;Passed;0.010667;0.007000;0.013000;Passed;8.678;8.000;9.600;Passed;4.999;4.750;5.250;Passed;0.008035;0.006500;0.009500;Passed;51.98674125592;45;55;Passed;52.71641676912;38;61;Passed;47.19959701414;39;62;Passed;0.0839862167426;0;1;Passed;0.526806;0.450000;0.750000;{0.526806}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008498;0.006000;0.010000;{0.008498}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507635;0.450000;0.750000;Passed;0.007921;0.006000;0.010000;Passed;0.007931;0.006000;0.010000
2016/04/07 19:28:52;FRALS0SNRWS177;2;041556-01_B-16096KIT2R6HB/;Passed;;39.451;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1135891.9;800000.0;2500000.0;Passed;120280.0;110000.0;130000.0;Passed;120225.9;110000.0;130000.0;Passed;5046.4;4000.0;8000.0;Passed;4.997;4.750;5.250;Passed;0.009958;0.007000;0.013000;Passed;8.652;8.000;9.600;Passed;4.994;4.750;5.250;Passed;0.008138;0.006500;0.009500;Passed;52.78517706774;45;55;Passed;56.73554207224;38;61;Passed;43.26445792776;39;62;Passed;0;0;1;Passed;0.526836;0.450000;0.750000;{0.526836}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008735;0.006000;0.010000;{0.008735}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.508075;0.450000;0.750000;Passed;0.008297;0.006000;0.010000;Passed;0.008299;0.006000;0.010000
2016/04/07 19:29:19;FRALS0SNRWS177;1;041556-01_B-16096KIT2R6HA/;Passed;;39.539;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1129374.6;800000.0;2500000.0;Passed;120134.9;110000.0;130000.0;Passed;120201.7;110000.0;130000.0;Passed;5148.4;4000.0;8000.0;Passed;5.037;4.750;5.250;Passed;0.010740;0.007000;0.013000;Passed;8.791;8.000;9.600;Passed;5.032;4.750;5.250;Passed;0.008084;0.006500;0.009500;Passed;51.95561085535;45;55;Passed;52.92455959942;38;61;Passed;47.03454060507;39;62;Passed;0.04089979550102;0;1;Passed;0.527136;0.450000;0.750000;{0.527136}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008574;0.006000;0.010000;{0.008574}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507746;0.450000;0.750000;Passed;0.007990;0.006000;0.010000;Passed;0.008007;0.006000;0.010000
2016/04/07 19:29:46;FRALS0SNRWS177;2;041556-01_B-16096KIT2R6H1/;Passed;;39.765;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1134618.1;800000.0;2500000.0;Passed;120195.5;110000.0;130000.0;Passed;120258.6;110000.0;130000.0;Passed;5038.9;4000.0;8000.0;Passed;5.030;4.750;5.250;Passed;0.010690;0.007000;0.013000;Passed;8.790;8.000;9.600;Passed;5.027;4.750;5.250;Passed;0.007830;0.006500;0.009500;Passed;53.14202252375;45;55;Passed;60.39413636262;38;61;Passed;39.56276018911;39;62;Passed;0.04310344827586;0;1;Passed;0.527161;0.450000;0.750000;{0.527161}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008531;0.006000;0.010000;{0.008531}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.508259;0.450000;0.750000;Passed;0.008044;0.006000;0.010000;Passed;0.008043;0.006000;0.010000
2016/04/07 19:30:14;FRALS0SNRWS177;1;041556-01_B-16096KIT2R6H0/;Passed;;39.230;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1136647.6;800000.0;2500000.0;Passed;120156.0;110000.0;130000.0;Passed;120209.8;110000.0;130000.0;Passed;5291.7;4000.0;8000.0;Passed;5.025;4.750;5.250;Passed;0.010462;0.007000;0.013000;Passed;8.702;8.000;9.600;Passed;5.021;4.750;5.250;Passed;0.007939;0.006500;0.009500;Passed;52.47534316653;45;55;Passed;51.04722169884;38;61;Passed;48.78322313474;39;62;Passed;0.1695551664181;0;1;Passed;0.526909;0.450000;0.750000;{0.526909}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008467;0.006000;0.010000;{0.008467}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.507777;0.450000;0.750000;Passed;0.007947;0.006000;0.010000;Passed;0.007952;0.006000;0.010000
2016/04/07 19:30:40;FRALS0SNRWS177;2;041556-01_B-16096KIT2R6Q7/;Passed;;39.700;C:\BancTest\Distrib\Specific\Mi2\041556_xx_B_MI2_CA106_E----_V1.seq;Passed;1131907.4;800000.0;2500000.0;Passed;120313.5;110000.0;130000.0;Passed;120353.9;110000.0;130000.0;Passed;5056.1;4000.0;8000.0;Passed;4.985;4.750;5.250;Passed;0.010913;0.007000;0.013000;Passed;8.684;8.000;9.600;Passed;4.982;4.750;5.250;Passed;0.007925;0.006500;0.009500;Passed;52.87067610935;45;55;Passed;55.9444405466;38;61;Passed;44.01254870071;39;62;Passed;0.04301075268817;0;1;Passed;0.527016;0.450000;0.750000;{0.527016}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x5;0x3;0x5;1;Passed;0.008551;0.006000;0.010000;{0.008551}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.508107;0.450000;0.750000;Passed;0.008071;0.006000;0.010000;Passed;0.008066;0.006000;0.010000
